locality_id,locality.feature_type_id,locality_type,locality.name,country_id,province,county,city,contained_in
411,70,Lake,"Adventure Lake, Wisconsin",228,Wisconsin,Washburn,,
412,189,Mining site,"Adventure Lease, Queensland",13,Queensland,,"Herberton, Irvine Bank",
413,189,Mining site,"Adventure Mine, Michigan",228,Michigan,Greenland,Greenland,
414,,,"Advocate Harbor, Bay of Fundy, Nova Scotia, Canada",38,Nova Scotia,,,
415,,,"Advocate, Newfoundland",38,Newfoundland,Baie Verte,Flatwater Pond,
416,221,Outcrop,"Adwa-Adigrat road, Tigrai",69,Tigrai,,,
417,,,"Ady, Texas, United States, Texas",228,Texas,,,
418,,,"Aegean Islands, Serifos, Greece",84,Aegean Islands,Serifos,Serifos,
419,,,"Aegean Region, Biga, Turkey",220,Aegean Region,,Biga,
420,,,"Aegean Region, Kula, Turkey",220,Aegean Region,,Kula,
421,,,"Aegean Region, Smyrna, Turkey",220,Aegean Region,,"Kara Tash, Asia Minor; Smyrna",
422,252,Marine water body,Aegean Sea,84,,,Syra,
423,,,Aegean Sea - S Skopelos,,,,,
424,,,Aegean Sea - SW Agion Oros,,,,,
425,,,Aegean Sea - SW Skyros,,,,,
426,252,Marine water body,"Aegean Sea, Southern Aegean",84,Southern Aegean,,"Cyclades, Siros, Kyperusa",
427,220,Island,Aegina Island,84,,,Kakoperato,
428,185,Volcano,"Aegina, Agios Thomas, Attica",84,Attica,,Aegina,
429,185,Volcano,"Aegina, Attica. North of Vrohia lava flow",84,Attica,,Aegina,
430,185,Volcano,"Aegina, Attica. South of Ag. Thomas",84,Attica,,Aegina,
431,185,Volcano,"Aegina, Attica. South-west of Ag. Thomas",84,Attica,,Aegina,
432,185,Volcano,"Aegina, Attica. West of Oros volcanic complex",84,Attica,,Aegina,
433,185,Volcano,"Aegina, Attica. West of Vrohia lava flow",84,Attica,,Aegina,
434,,,"Aegina, Greece",84,,,Aegina,
435,,,"Aeginental, Switzerland",209,,,,
436,,,"Aegnidotto Ci Bosa, Sardinia, Italy, Sardinia",106,Sardinia,,,
437,,,"Aepfelskopf, Germany",81,,,Aepfelskopf,
438,,,"Aernen (Near), Millibach, Valais, Switzerland, Valais",209,Valais,,,
439,189,Mining site,"Aeroplane, California",228,California,Inyo Co.,,
441,70,Lake,Aerxiang,44,,,,
443,,,"Aeseput, Indonesia",101,,,,
444,189,Mining site,"Aetna Extension Mine, California",228,California,Napa Co.,,
446,189,Mining site,"Aetna Mine, California",228,California,Napa Co.,Aetna Springs,
447,189,Mining site,"Aetna Mine, Tennessee",228,Tennessee,Marion Co.,,
448,97,Seamount,Afanasenkov Seamount,,,,,
449,171,Rift,Afar Depression,69,,,,
450,,,Afar Region,69,Afar Region,,Hayu,
451,,,"Afar Region, locality of DBAG-115",69,Afar Region,,Melka Werer,
452,,,"Afar Region, locality of DBAG-63",69,Afar Region,,,
453,,,"Afar Region, locality of DBAG-65",69,Afar Region,,,
454,,,"Afar Region, locality of DBD-4",69,Afar Region,,,
455,,,"Afar Region, locality of DBDH-3",69,Afar Region,,,
456,,,"Afar Region, locality of DBDH-4B",69,Afar Region,,,
458,,,"Afar Region, locality of DBDH-5",69,Afar Region,,,
459,,,"Afar Region, locality of DBZ-34",69,Afar Region,,,
460,,,"Afar Region, locality of DM-102",69,Afar Region,,,
461,,,"Afar Region, locality of MM-554",69,Afar Region,,,
462,,,"Afar Region, locality of MM-557",69,Afar Region,,,
463,,,"Afar Region, locality of TG-31",69,Afar Region,,,
464,,,Afar Region. locality of DHA-14,69,Afar Region,,Sardo,
465,,,Afar Region. locality of DHA-19A,69,Afar Region,,Tendaho,
466,,,Afar Region. locality of DHA-19B,69,Afar Region,,Tendaho,
467,,,Afar Region. locality of DHA-22,69,Afar Region,,Tendaho,
468,,,Afar Region. locality of DHA-22B,69,Afar Region,,Tendaho,
469,,,Afar Region. locality of DHA-23,69,Afar Region,,Tendaho,
470,,,Afar Region. locality of DHA-27,69,Afar Region,,Lower Miele,
471,,,Afar Region. locality of DHA-28,69,Afar Region,,Upper Miele,
472,,,Afar Region. locality of DHA-32,69,Afar Region,,,
473,,,Afar Region. locality of DHA-33,69,Afar Region,,,
474,,,Afar Region. locality of DHA-35,69,Afar Region,,,
475,,,Afar Region. locality of DHA-37,69,Afar Region,,,
476,,,Afar Region. locality of DHA-38,69,Afar Region,,,
477,,,Afar Region. locality of DHA-42,69,Afar Region,,Adaitu,
478,,,Afar Region. locality of DHA-44,69,Afar Region,,,
479,,,Afar Region. locality of DHA-6B,69,Afar Region,,Dedai,
480,,,Afar Region. locality of DHA-7,69,Afar Region,,Dedai,
482,,,Afar Region. locality of DHA-8A,69,Afar Region,,,
483,,,Afghanistan,1,,,,
484,220,Island,"Afognak Island, Alaska, US",228,Alaska,,,
485,,,"Afranqueira, Pontevedra, Spain",202,,,,
486,,,Afrettara (115),99,,,,
487,,,Africa,,Africa,,,
488,189,Mining site,Africa Base Metal Mines,159,,,,
489,189,Mining site,African Manganese Company Mine,82,,,Nsuta,
490,189,Mining site,"African Mine, New Hampshire",228,New Hampshire,Grafton Co.,"Rumford, Orange Township",
491,189,Mining site,African Mineral Company Mine,82,,,Nsuta,
492,,,"Afrod Banya, Romania",179,,Afrod Banya,Afrod Banya,
493,,,"Afscher, Zarehchouran, Iran",102,,,,
494,,,"Afton Canyon, California, United States",228,California,,,
495,,,"Afton Twp, Ontario",38,Ontario,,,
496,189,Mining site,"Ag Ni Company Mine, Ontario",38,Ontario,,,
497,209,Mineralized system,"AG, Alaska",228,Alaska,,Haines,
498,252,Marine water body,"AG69-D19, North Pacific Ocean, California",228,California,,,
499,252,Marine water body,"AG69-D3, North Pacific Ocean, California",228,California,,,
500,252,Marine water body,"AG69-D4, North Pacific Ocean, California",228,California,,,
501,,,"Agadir, Tafraoute, Morocco, Agadir",147,Agadir,Tafraoute,Tafraoute,
502,,,"Agangua Mtns, California, San Diego Co., United States",228,California,San Diego Co.,,
503,173,Drainage basin,agano,,,,,
504,,,"Agar, New York, United States, New York",228,New York,,,
505,189,Mining site,"Agassiz Mine, Colorado",228,Colorado,Lake Co.,Leadville,
506,,,"Agate Creek, Queensland, Australia",13,Queensland,,,
507,112,Mountain,Agate Peak,,,,,
508,112,Mountain,"Agathla Peak, Arizona, United States",228,Arizona,Navajo Co.,Kayenta,
510,189,Mining site,"Agaunico Mine, Ontario",38,Ontario,,,
511,,,"Agay, Esterel, France",74,Provence-Alpes-CÃ´te d'Azur,Var Dept.,"Agay, Esterel",
512,,,"Agdlangiak, Greenland",85,,,,
513,,,"Agdlarkofia, Greenland",85,,,,
514,,,Aggenys,,,,,
515,189,Mining site,"Aggenys Mine, Cape Province",200,Cape,,,
516,221,Outcrop,"Aggijjat, Durban Island, Nunavut",38,Nunavut,,,
517,189,Mining site,"Aghbar, Bou Azzer, Morocco",147,Souss-Massa,Ouarzazate,Tazenakht,
518,,,"Agio Vasili, Aegina, Greece",84,,,Aegina,
519,,,"Agios Apostoli Mt Stravro, Aegina, Greece",84,,,Aegina,
520,,,"Agios Constantinos, Central Greece & Euboea",84,Central Greece & Euboea,Lavrion,Lavrion,
521,189,Mining site,"Agnes Bell Mine, Arizona",228,Arizona,Pima Co.,,
522,189,Mining site,"Agnes Mine, Idaho - Montana",228,Idaho - Montana,,,
523,189,Mining site,"Agnes-Jenny Gold Prospect, British Columbia",38,British Columbia,,,
524,,,"Agnew Lake Area, Ontario, Canada",38,Ontario,,,
525,,,"Agnew Meadow, California",228,California,California,,
526,189,Mining site,"Agnew Mine, Western Australia",13,Western Australia,Leinster,Leinster,
527,,,"Agnew Ni Deposit, Western Australia",13,Western Australia,Kalgoorlie,Kalgoorlie,
528,,,"Ago Bay, Japan",108,,,,
529,,,"Agoncha (Near), Sonora, Mexico, Sonora",140,Sonora,,,
530,,,"Agordo, Belluno Province, Modena, Emilia-Romagna, Italy, Emilia-Romagna",106,Emilia-Romagna,,,
531,189,Mining site,"Agore Mine, Chubu",108,Chubu,,Saltagan,
532,189,Mining site,Agoudal Mine,147,,,,
533,,,"Agoura Canyon, California, Los Angeles Co., United States",228,California,Los Angeles Co.,,
534,,,"Agoura, California, Los Angeles Co., United States",228,California,Los Angeles Co.,,
535,,,"Agra, India",100,,,Agra,
536,,,Agrado,,,,,
537,,,"Agraxan, Sardinia, Italy, Sardinia",106,Sardinia,,,
538,,,AGRI,,,,,
539,,,"Agricultural Bank Building, Vermont, Pittsfield, United States, Vermont",228,Vermont,,Pittsfield,
540,,,"Agriculture Site-Goose Creek (Corn field), Illinois/Iowa/Minnesota",228,Illinois/Iowa/Minnesota,,,
541,188,Agricultural site,"AGRICULTURE SOILS , Hebei",44,Hebei,LUANCHENG,Shijiazhuang,
542,185,Volcano,"Agrigan, Mariana Arc",162,Agrigan,,,
543,189,Mining site,"Agrigento Mines, Sicily",106,Sicily,,,
544,,,"Agrigento Province, Sicily, Italy",106,Sicily,,,
545,,,"Agrigento, Assoro, Sicily, Italy",106,Sicily,,,
546,,,"Agrigento, Cianciana, Sicily, Italy",106,Sicily,,,
547,,,"Agrigento, Fontannafredda, Sicily, Italy",106,Sicily,,,
548,,,"Agrigento, Linosa I, Sicily, Italy",106,Sicily,,,
549,,,"Agrigento, Racalmuto, Sicily, Italy",106,Sicily,,,
550,,,"Agrigento, Sicily, Italy",106,Sicilia,,,
551,,,"Agskaret, Norway",163,,,,
552,193,Quarry,"Agstone Quarry, Connecticut",228,Connecticut,Danbury,Danbury,
553,185,Volcano,Agua,89,,,,
554,189,Mining site,"Agua Botada Mine, Mendoza",10,Mendoza,,,
555,,,"Agua Caliente, Huarochiri, Peru",171,,,,
556,,,"Agua Caliente, Pomacancha, Peru",171,,,,
557,189,Mining site,"Agua Fria Mine No. 2, Arizona",228,Arizona,,,
558,189,Mining site,"Agua Fria Mine, Arizona",96,Arizona,Danli,Danli,
559,,,"Agua Fria, Arizona, United States",228,Arizona,,,
560,,,"Agua Fria, Stoddard, Arizona, United States, Arizona",228,Arizona,,Stoddard,
561,,,"Agua Nueva, Mexico",140,,,,
562,,,"Agua Preto, Minas Gerais, Brazil",30,Minas Gerais,,,
563,,,"Agua Prieta, Cerro Morita, Sonora, Mexico, Sonora",140,Sonora,,,
564,,,"Agua Quente, Paramirim Das Crioulas, Bahia, Brazil",30,Bahia,,,
565,,,"Agua Rica project, Catamarca",10,Catamarca,Catamarca,,
566,,,"Agua Vermelha, Minas Gerais, Brazil",30,Minas Gerais,,,
567,,,"Agua, Brazil",30,,,,
568,189,Mining site,Aguacate Mine,52,,,,
569,189,Mining site,"Aguachile Mountain, Coahuila, Mexico",140,Coahuila,Coahuila,,
570,,,"Aguachile, Mexico",140,,,,
571,,,"Aguadita, Cordoba, Argentina, Cordoba",10,Cordoba,,,
572,189,Mining site,"Aguanico Mine, Ontario",38,Ontario,,Cobalt,
573,189,Mining site,"Aguarda Mine, La Paz",26,La Paz,,,
574,189,Mining site,Aguas Blancas Mine,43,,,,
575,70,Lake,"Aguas Blancas, Patagonia",10,Patagonia,,,
576,,,"Aguas Calientes, Zacatecas, Mexico",26,Zacatecas,,Aguas Caliente,
577,,,"Aguascalientes, Calvillo, Mexico",140,Aguascalientes,Calvillo,Calvillo,
578,,,"Aguasuga, Minas Gerais, Brazil",30,Minas Gerais,,,
579,189,Mining site,"Aguilar Mine, Jujuy",10,Jujuy,,,
580,227,Wetland,"Aguita Fria, San Juan",61,San Juan,Jose Armando Bermudez National Park,,
582,96,Ocean plateau,Agulhas Plateau,,,,,
583,185,Volcano,Agung,101,,,,
584,189,Mining site,"Agustinas Mine, Atacama",43,Atacama,Tierra Amarilla,Tierra Amarilla,
585,189,Mining site,Ah Phu mine,234,,,Luc Yen,
586,193,Quarry,Aheim Olivine Quarry,163,,,,
587,,,"Aheim, More Og Ramsdal, Norway",163,,,,
588,,,"Aheim, Rauhammaren, Norway",163,,,,
589,,,"Aheim, Sunndalen, More Og Ramsdal, Norway",163,,,,
590,189,Mining site,"Ahinchote Mine, Hidalgo",140,Hidalgo,,Rea De Monte,
591,,,"Ahingnito, Greenland",85,,,,
592,134,River channel,"Ahlat, Bitlis",220,Bitlis,Ahlat,,
593,189,Mining site,Ahmad Abad Mine,102,,,,
594,,,"Ahmadnagar District, Maharashtra, India",100,Maharashtra,Ahmednagar,Ahmednagar,
595,189,Mining site,"Ahmeek Mine, Michigan",228,Michigan,Lake Superior,Lake Superior,
596,,,"Ahrdorfer Schichten, Eifel, Germany",81,,,Eifel,
597,,,"Ahrn, Austria",14,,Ahrn,Ahrn,
598,,,"Ahrntal (Valley), Tirol, Austria",14,Tirol,Tirol,,
600,,,"Ahsahka, Idaho, Clearwater Co., United States",228,Idaho,Clearwater Co.,Orofino Area,
601,248,River or stream,"Ahtanum Creek, Washington",228,Washington,,,
602,227,Wetland,"Ahu Moa, Hawaii. Location ID: AMO; Site: 1; Hole: A",228,Hawaii,Hawaii,,
603,227,Wetland,"Ahu Moa, Hawaii. Location ID: AMO; Site: 1; Hole: B",228,Hawaii,Hawaii,,
604,227,Wetland,"Ahu Moa, Hawaii. Location ID: AMO; Site: 2; Hole: A",228,Hawaii,Hawaii,,
605,189,Mining site,"Ahuichote Mine, Hidalgo",140,Hidalgo,,Real Del Monte,
606,189,Mining site,"Ahumada Mine, Chihuahua",140,Chihuahua,Los Lamentos District,Los Lamentos District,
607,248,River or stream,Ahuriri,,,,,
608,189,Mining site,"Aibetsu Mine, Hokkaido",108,Hokkaido,,"Kamikawa-Gun, Sorachi-Shicho, Aibetsu-Mura",
609,,,"Aichi, Japan",108,,,,
610,,,"Aichi, Shidara Kitashidara-gun, Japan",108,Aichi,Shidara Kitashidara-gun,Shidara Kitashidara-gun,
611,,,"Aichi, Shinshiro, Yanai, Japan",108,Aichi,Shinjō Shi,,
612,,,"Aichi, Toyohashi, Teruyama, Japan",108,,,,
613,,,"Aichi, Toyota, Yakusa, Japan",108,,,,
614,189,Mining site,"Aidarbak Nickel Deposit, Urals, Russian Federation",180,,,,
615,,,"Aidin Caza De Cire, Turkey",220,,,Aidin Caza De Cire,
616,,,"Aigaion Pelagos, Notiai Sporadhes, Rodhos, Greece",84,,,,
617,,,"Aiguilles Rouges massif, Auvergne Rhône-Alpes",74,Auvergne Rhône-Alpes,Haute-Savoie (74),Chamonix-Mont-Blanc,
618,,,"Aikawa, Japan",108,,,,
619,,,"Aiken, South Carolina, Aiken Co., United States",228,South Carolina,Aiken Co.,,
620,189,Mining site,"Aikhal mine, Yakutia-Sakha Republic, Russian Federation",180,Eastern-Siberian Region,,Alakit-Markha,
621,,,"Ailly FM Vareng, France, Ailly FM Vareng",74,Ailly FM Vareng,,,
622,,,Ailly Spainacien,74,,,,
623,220,Island,"Ailsa Craig, Scotland",227,Scotland,,,
624,,,"Ain Barbar (Spring), Algeria",3,,,,
625,,,"Aïn El Aouda, Morocco",147,,,,
626,,,"Ain Kerma, Algeria",3,,,,
627,,,"Ain Kerma, Constantine",3,Constantine,Constantine,,
628,,,"Ain Tekbalet, Algeria",3,,,,
629,,,Air Laya pit,101,,,,
630,,,"Air-babouch, Constantine",3,Constantine,Constantine,,
631,,,"Aire Bellows Gap (Near); Blue Ridge Parkway, North Carolina, United States",228,North Carolina,,,
632,189,Mining site,Airly Mine,13,,,,
633,105,Crater,Airstrip Crater,13,,,,
634,228,Subaerial surface environment,"Aishihik area, Yukon",38,Yukon,,,
635,189,Mining site,"Ait Ahmane, Bou Azzer, Morocco",147,Souss-Massa,Quarzazate Prov.,Tazenakht,
636,189,Mining site,"Ait Ahmane, Bou Azzer, Morocco, Oarzazate",147,Oarzazate,Bou Azzer,Bou Azzer,
637,189,Mining site,"Aite Alaun Mine, Uri",209,Uri,,,
638,,,"Aiti Prefecture, Yosimura, Japan, Aiti Prefecture",108,Aiti Prefecture,,Yosimura,
639,112,Mountain,Aitken Nunatak,,,,,
640,185,Volcano,Aitutaki. near Rapae Motel,,,,,
641,185,Volcano,Aitutaki. Quarry at N end,,,,,
642,185,Volcano,Aitutaki. SW of Maungapu,,,,,
643,,,"Aix La Chapelle, Germany",21,Saxony,Aix La Chapelle,Aix La Chapelle,
644,,,"Aix La Chapelle, Germany, Wallonia",21,Wallonia,Liege Prov.,,
645,,,"Aix-En-Provence, Provence-Alpes-Côte d'Azur, Bouches-Du-Rhone Dept., France",74,Provence-Alpes-CÃ´te d'Azur,Bouches-Du-Rhone Dept.,,
646,193,Quarry,"AJ Coyler Quarry, Kentucky",228,Kentucky,Pulaski,,
647,189,Mining site,"A-J Mine, Colorado",228,Colorado,,,
648,,,"Ajamo-Maiskiv Region; Konder, Khabarovskiy Kray, Russian Federation, Khabarovskiy Kray",180,Khabarovsk,,,
649,,,Ajanta Caves,100,,India,,
650,,,"Ajantha, Maharashtra, Aurangabad, India, Maharashtra",100,Maharashtra,Aurangabad,,
651,,,"Ajatskoe, Kazakhstan",110,,,,
652,189,Mining site,"Ajax Mine, Colorado",228,Colorado,Cripple Creek,Cripple Creek,
653,189,Mining site,"Ajax Mine, New Mexico",228,New Mexico,,,
654,189,Mining site,"Ajax Mine, Utah",228,Utah,Tintic,Tintic,
655,189,Mining site,"Ajax Or Independence Mine, Colorado",228,Colorado,Teller Co.,,
656,,,"Ajka, Hungary",98,,,,
657,209,Mineralized system,"Ajo District, Pima Co., United States",228,Arizona,Pima,Ajo,
659,,,"Ajos Negros, Baja California, Mexico, Baja California",140,Baja California,,,
660,,,"Akadama, Echigo, Japan",108,,,,
661,,,Akadane,108,,Estigo,Estigo,
662,,,"Akadani, Fukui, Japan",108,,,,
663,189,Mining site,Akagame Mine,108,,,,
664,,,"Akagi volcano, Gunma",108,Gunma,,,
665,185,Volcano,Akan,108,,,,
666,185,Volcano,"Akaroa, Canterbury. Panama Rock and dike",156,Canterbury,,,
667,185,Volcano,"Akaroa, Canterbury. Purple Peak field area",156,Canterbury,,,
668,189,Mining site,"Akasaba, Quebec",38,Quebec,,,
669,189,Mining site,Akatani Mine,108,Chubu,Japan,,
670,189,Mining site,Akatore Mine,156,,,,
671,,,"Akayama, Higasinuiro-Gun, Taiji, Japan",108,,,,
672,189,Mining site,"Akchatau mine, Karagandy",110,Karaganda,,Akchatau,
673,189,Mining site,"Akche-Spasskiy Mine, Qaraghandy Oblysy",110,Qaraghandy Oblysy,,,
674,189,Mining site,Akenobe Mine,108,,,,
675,189,Mining site,"Akenobe Mine, Hyogo",108,Hyogo,Yabu-gun,Yabu-gun,
676,189,Mining site,"Akenobe Mine, Kinki",108,Kinki,,,
677,,,"Aker, Sweden",208,,Sweden,Aker,
678,,,"Akershus Co, Christiania, Norway",163,Akershus,,Christiania,
679,,,"Akershus Co, Eidsvold, Bunelo, Norway",163,Akershus,,"Eidsvold, Bunelo",
680,,,"Akershus Co, Holokjern, Norway",163,Akershus,,Holokjern,
681,,,"Akershus Co, Oslo, Norway",163,Akershus,,Oslo,
682,,,"Akershus Co, Sandvippa, Norway",163,Akershus,,Sandvippa,
683,,,"Akershus Co, Sognvand, Norway",163,Akershus,,Sognvand,
684,,,"Akershus Co, Trosterund, Norway",163,Akershus,,Trosterund,
685,,,"Akershus Co, Tyveholmen, Norway",163,Akershus,,"Tyveholmen, Christiania (Near)",
686,,,"Akershus, Norway, Akershus",163,Akershus,,,
687,189,Mining site,"Akhmatovskaya Mine, Chelyabinskaya Oblast",180,Chelyabinsk,Achmatovsk,Achmatovsk,
688,220,Island,Akilia island,85,,,,
689,,,"Akita Ken, Ugo, Japan",108,,,,
690,,,"Akita Prefecture, Kosaka, Japan",108,,,,
691,,,"Akita, Arakawa, Japan, Akita",108,Akita,Arakawa,Arakawa,
692,,,"Akita, Japan",108,,,,
693,,,"Akita, Kuroshibu Hot Springs, Japan",108,,,,
694,,,"Akita, Osarusawa, Japan",108,,,,
695,,,"Akita, Shibukuro, Japan",108,,,,
696,,,"Akita, Tohoku, Japan, Tohoku",108,Tohoku,,,
697,,,"Akita-Gori, Ugo, Japan",108,,,,
698,,,Akland,163,,Risor,Risor,
699,,,"Akmaja, Kazakhstan",110,,Akmaja,Akmaja,
700,,,"Akmatovskaya, Russian Federation",180,,,,
701,53,Continental rift,"Akobo Basin, Southern Nations, Nationals, and Peoples",69,"Southern Nations, Nationalities, and Peoples",,,
702,193,Quarry,"Akron Cement Companys Quarry, New York",228,New York,Erie Co.,Akron,
703,,,"Ak-Sai, Kazakhstan",110,,,,
704,,,"Akstafa, Armenia, USSR, Near Akstafa",,,,,
705,189,Mining site,"Aktash Mine, Ca.",212,Ca.,,,
706,,,"Aktash, Altay (Se), Tatarstan Republic, Russian Federation, Tatarstan Republic",180,Tatarstan,,,
707,,,"Aktzetau, Kazakhstan",110,,Aktzetau,Aktzetau,
708,,,"Akudlek, Egedesminde, Greenland",85,,,,
709,53,Continental rift,"Akula Plain, Gambella",69,Gambella,,,
710,,,"Akuliardsuk, Greenland",85,,,,
711,,,"Akupu, Hawaii, Honolulu, United States, Hawaii",228,Hawaii,Honolulu,,
712,259,Volcanic Island,"Akutan Island, Alaska",228,Alaska,,,
713,68,Volcanic Setting,"Akutan Volcano, Alaska",228,Alaska,,,
714,,,"Akylas, Greece",84,,,,
715,,,"Akzhalau Mts, Kazakhstan",110,,,,
716,9,Earth surface,"Al Azraq basin, Azraq. Location ID: AZ; Site: 1; Hole: A",109,Azraq,,,
717,9,Earth surface,"Al Azraq Basin, Azraq. Location ID: AZ; Site: 2; Hole: A",109,Azraq,,,
718,9,Earth surface,Al Azraq basin,109,,,,
719,,,"Al Bano, Lazio, Rome, Italy, Lazio",106,Lazio,Rome,,
720,,,"Al Beere, Nile Trunk, Sudan",204,,,,
721,189,Mining site,"Al Brummell Mine, California",228,California,Kern Co.,Kernville,
722,189,Mining site,"Al Hyat Mine, Victoria",241,Victoria,Bikita,Bikita,
723,,,Al Khawd,164,,Mascate,Mascate,
724,,,"Al Rose, California, United States",228,California,,,
725,,,"Al Wasta, Egypt",64,,,,
726,,,"Ala (?), Piemonte, Italy",106,,,,
727,,,"Ala Di Stura, Torino Province, Piedmont, Italy, Piedmont",106,Piedmont,,,
728,,,"Ala Valley, Piedmont, Italy, Piedmont",106,Piedmont,,,
729,,,"Ala, Balme, Piedmont, Italy, Piedmont",106,Piedmont,,,
730,,,"Ala, Chiampenotto, Piedmont, Italy, Piedmont",106,Piedmont,,,
731,,,"Ala, Colle Di Paschietto, Piedmont, Italy",106,,,,
732,,,"Ala, Colle Di Paschietto, Piedmont, Italy, Piedmont",106,Piedmont,,,
733,,,"Ala, Corbassera, Piedmont, Italy, Piedmont",106,Piedmont,,,
734,,,"Ala, Italy",106,,,,
735,,,"Ala, Piedmont, Italy, Piedmont",106,Piedmont,,,
736,,,"Ala, Piemonte, Italy, Piedmont",106,Piedmont,,,
737,,,"Ala, Piemonte, Italy, Piemonte",106,Piedmont,,,
738,,,"Ala, Roc Neir, Piedmont, Italy, Piedmont",106,Piedmont,,,
739,,,"Ala, Testa Ciarva, Piedmont, Italy, Piedmont",106,Piedmont,,,
740,,,"Ala, Trentino-Alto Adige, Italy",106,Trentino Alto Adige,,,
741,,,"Ala, Zeck Rons, Piedmont, Italy, Piedmont",106,Piedmont,,,
742,,,Alabama,228,Alabama,Clarke,Monroeville,
743,9,Earth surface,"Alabama Hills, California",228,California,Inyo County,,
744,189,Mining site,"Alabama Mine, Colorado",228,Colorado,San Juan,,
745,,,"Alabama River, Alabama",228,Alabama,Clarke,Coy,
752,,,"Alabama, Albany, United States, Alabama",228,Alabama,,Albany,
753,,,"Alabama, Anniston, United States, Alabama",228,Alabama,,Anniston,
754,,,"Alabama, Autauga, United States, AL",228,Alabama,Autauga,,
755,,,"Alabama, BALDWIN, AL, United States, Alabama",228,Alabama,"BALDWIN, AL",,
